Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,584,ARTICLE,584 Pnei Ashem,,rb-dargot-sulam-584-pnei-ashem,Article 584,,פני ה' בעושי רע,,Лицо Господне – (против) делающих зло,,Artikel 584,,Artículo 584,,Makale 584,,"Обличчя Господнє - проти тих, хто чинить зло",
1,585,ARTICLE,585 Melaha Memshala Lehaei,,rb-dargot-sulam-585-melaha-memshala-lehaei,Article 585,,המלוכה והממשלה לחי עולמים,,Царство и верховная власть - на веки вечные,,Artikel 585,,Artículo 585,,Makale 585,,Царство та верховна влада - на віки вічні,
1,586,ARTICLE,586 Dereh Yashara,,rb-dargot-sulam-586-dereh-yashara,Article 586,,איזו היא דרך ישרה,,Какая путь прямой?,,Artikel 586,,Artículo 586,,Makale 586,,Який шлях прямий?,
1,587,ARTICLE,587 Elion Mevarer,,rb-dargot-sulam-587-elion-mevarer,Article 587,,עליון מברר לצורך התחתון,,Высший выясняет по потребности низшего,,Artikel 587,,Artículo 587,,Makale 587,,Вищий з'ясовує за потребами нижнього,
1,588,ARTICLE,588 Malhut Elion,,rb-dargot-sulam-588-malhut-elion,Article 588,,מלכות דעליון נעשה כתר לתחתון,,Малхут высшего становится Кетер для низшего,,Artikel 588,,Artículo 588,,Makale 588,,Малхут вищого стає Кетер для нижнього,
1,589,ARTICLE,589 Lo Naham Ashem,,rb-dargot-sulam-589-lo-naham-ashem,Article 589,,ולא נחם ה',,То не повел их Бог,,Artikel 589,,Artículo 589,,Makale 589,,Та не повів їх Бог,
1,590,ARTICLE,590 Holhim Erez Israel,,rb-dargot-sulam-590-holhim-erez-israel,Article 590,,ההולכים לארץ ישראל,,Идущие в страну Израиль,,Artikel 590,,Artículo 590,,Makale 590,,Що йдуть в країну Ізраіль,
1,591,ARTICLE,591 Avoda Mehudeshet,,rb-dargot-sulam-591-avoda-mehudeshet,Article 591,,עבודה מחודשת,,Обновлённая работа,,Artikel 591,,Artículo 591,,Makale 591,,Оновлена робота,
1,592,ARTICLE,592 Shemot Malhut,,rb-dargot-sulam-592-shemot-malhut,Article 592,,שמות המלכות,,Имена Малхут,,Artikel 592,,Artículo 592,,Makale 592,,Імена Малхут,
1,593,ARTICLE,593 Al Itraze Lehavero,,rb-dargot-sulam-593-al-itraze-lehavero,Article 593,,אל יתרצה לחבירו בשעת כעסו,,"Не убеждай своего друга, когда он сердится",,Artikel 593,,Artículo 593,,Makale 593,,"Не переконуй свого друга, коли він сердиться",
1,594,ARTICLE,594 Mizvot Tshuva,,rb-dargot-sulam-594-mizvot-tshuva,Article 594,,מצות תשובה,,Заповедь о возвращении (покаянии),,Artikel 594,,Artículo 594,,Makale 594,,Заповідь про повернення,
1,595,ARTICLE,595 Sheur Gadlut,,rb-dargot-sulam-595-sheur-gadlut,Article 595,,שיעור גדלות השם,,Уровень величия Творца,,Artikel 595,,Artículo 595,,Makale 595,,Рівень величі Творця,
1,596,ARTICLE,596 Hadash Tahat Shemesh,,rb-dargot-sulam-596-hadash-tahat-shemesh,Article 596,,אין כל חדש תחת השמש,,Ничего нет нового под солнцем,,Artikel 596,,Artículo 596,,Makale 596,,Нічого немає нового під сонцем,
1,597,ARTICLE,597 Dor Ole Ve Ba,,rb-dargot-sulam-597-dor-ole-ve-ba,Article 597,,דור הולך ודור בא והארץ לעולם עומדת,,"Поколение уходит и поколение приходит, а земля пребывает вовеки",,Artikel 597,,Artículo 597,,Makale 597,,"Покоління йде і покоління приходить, а земля віковічно стоїть",
1,598,ARTICLE,598 Mahu Shabbat Nikret,,rb-dargot-sulam-598-mahu-shabbat-nikret,Article 598,,"מהו ששבת נקראת אורח, בעבודה",,"Почему в нашей работе субботу называют ""гостем""?",,Artikel 598,,Artículo 598,,Makale 598,,"Чому в нашій роботі субота зветься ""гостем""?",
1,599,ARTICLE,599 Koma Elokim,,rb-dargot-sulam-599-koma-elokim,Article 599,,קומה אלקים,,"Встань, Боже",,Artikel 599,,Artículo 599,,Makale 599,,"Встань, Боже",
1,600,ARTICLE,600 Mimaamakim Karatiha 1,,rb-dargot-sulam-600-mimaamakim-karatiha-1,Article 600,,ממעמקים קראתיך ה' (א'),,"Из глубин я воззвал к Тебе, Господи-1",,Artikel 600,,Artículo 600,,Makale 600,,"Із глибин звернувся до Тебе, Господи (1)",
1,601,ARTICLE,601 Tfila Ve Bakasha,,rb-dargot-sulam-601-tfila-ve-bakasha,Article 601,,תפלה ובקשה,,Молитва и просьба,,Artikel 601,,Artículo 601,,Makale 601,,Молитва і прохання,
1,602,ARTICLE,602 Al Itbaiesh,,rb-dargot-sulam-602-al-itbaiesh,Article 602,,אל יתבייש מפני המלעיגים,,Не стесняйся насмешек,,Artikel 602,,Artículo 602,,Makale 602,,Не соромся глузування,
1,603,ARTICLE,603 Bekir,,rb-dargot-sulam-603-bekir,Article 603,,בקיר שרי שכינתא,,Перед стеной вельмож Шхины,,Artikel 603,,Artículo 603,,Makale 603,,Перед стіною вельмож Шхіни,
1,604,ARTICLE,604 Madua Hika,,rb-dargot-sulam-604-madua-hika,Article 604,,מדוע חכה עד מלחמת עמלק,,Почему он ждал до войны с Амалеком,,Artikel 604,,Artículo 604,,Makale 604,,Чому він чекав на війну з Амалеком,
1,605,ARTICLE,605 Vaishma,,rb-dargot-sulam-605-vaishma,Article 605,,וישמע יתרו,,И услышал Итро,,Artikel 605,,Artículo 605,,Makale 605,,І почув Ітро,
1,606,ARTICLE,606 Ktanei Emuna,,rb-dargot-sulam-606-ktanei-emuna,Article 606,,קטני אמונה,,Маленькая вера,,Artikel 606,,Artículo 606,,Makale 606,,Маленька віра,
1,607,ARTICLE,607 Zaharta Ki Eved,,rb-dargot-sulam-607-zaharta-ki-eved,Article 607,,"וזכרת, כי עבד היית",,"И помни, что рабом был ты",,Artikel 607,,Artículo 607,,Makale 607,,"І пам'ятай, що був рабом ти",
1,608,ARTICLE,608 Lo Merubhem,,rb-dargot-sulam-608-lo-merubhem,Article 608,,לא מרובכם,,"Не потому, что вы многочисленнее (всех народов)",,Artikel 608,,Artículo 608,,Makale 608,,"Не тому, що ви численніші (за всі народи)",
1,609,ARTICLE,609 Nora Elokim,,rb-dargot-sulam-609-nora-elokim,Article 609,,נורא אלקים ממקדשיך,,Страшен Бог в святилищах Своих,,Artikel 609,,Artículo 609,,Makale 609,,Страшний Бог у святилищах Своїх,
1,610,ARTICLE,610 Kinian Isha,,rb-dargot-sulam-610-kinian-isha,Article 610,,קניין אשה,,Покупка жены,,Artikel 610,,Artículo 610,,Makale 610,,Покупка дружини,
1,611,ARTICLE,611 Keren Ve Peirot,,rb-dargot-sulam-611-keren-ve-peirot,Article 611,,קרן ופירות,,Основной капитал и фрукты,,Artikel 611,,Artículo 611,,Makale 611,,Основний капітал та фрукти,
1,612,ARTICLE,612 Olam Ze Ve Aba 2,,rb-dargot-sulam-612-olam-ze-ve-aba-2,Article 612,,ענין עולם הזה ועולם הבא (ב'),,Мир настоящий и мир будущий-2,,Artikel 612,,Artículo 612,,Makale 612,,Світ справжній та світ майбутній (2),
1,613,ARTICLE,613 Ki Tazriia,,rb-dargot-sulam-613-ki-tazriia,Article 613,,כי תזריע,,Если (женщина) зачнет,,Artikel 613,,Artículo 613,,Makale 613,,Якщо жінка зачне,
1,614,ARTICLE,614 Maror,,rb-dargot-sulam-614-maror,Article 614,,מרור,,Горькие травы,,Artikel 614,,Artículo 614,,Makale 614,,Гіркі трави,
1,615,ARTICLE,615 Shar Avoda,,rb-dargot-sulam-615-shar-avoda,Article 615,,שכר עבודה,,Вознаграждение за работу,,Artikel 615,,Artículo 615,,Makale 615,,Винагорода за роботу,
1,616,ARTICLE,616 Shlitat Malhut,,rb-dargot-sulam-616-shlitat-malhut,Article 616,,שליטת המלכות,,Господство Малхут,,Artikel 616,,Artículo 616,,Makale 616,,Панування Малхут,
1,617,ARTICLE,617 Shlom Bait,,rb-dargot-sulam-617-shlom-bait,Article 617,,שלום בית,,Благословение дома,,Artikel 617,,Artículo 617,,Makale 617,,Благословення дома,
1,618,ARTICLE,618 Itorerut 2,,rb-dargot-sulam-618-itorerut-2,Article 618,,התעוררות (ב'),,Пробуждение-2,,Artikel 618,,Artículo 618,,Makale 618,,Пробудження (2),
1,619,ARTICLE,619 Meleh Goim,,rb-dargot-sulam-619-meleh-goim,Article 619,,מלך הגוים,,Царь народов,,Artikel 619,,Artículo 619,,Makale 619,,Цар народів,
1,620,ARTICLE,620 Inian Braha,,rb-dargot-sulam-620-inian-braha,Article 620,,ענין ברכה,,Благословение,,Artikel 620,,Artículo 620,,Makale 620,,Благословіння,
1,621,ARTICLE,621 Mizva Kala,,rb-dargot-sulam-621-mizva-kala,Article 621,,מצוה קלה,,Лёгкая заповедь,,Artikel 621,,Artículo 621,,Makale 621,,Легка заповідь,
1,622,ARTICLE,622 Inian Itgabrut,,rb-dargot-sulam-622-inian-itgabrut,Article 622,,ענין התגברות,,Преодоление,,Artikel 622,,Artículo 622,,Makale 622,,Подолання,
1,623,ARTICLE,623 Taer Libeinu,,rb-dargot-sulam-623-taer-libeinu,Article 623,,טהר ליבנו,,Очисть наши сердца,,Artikel 623,,Artículo 623,,Makale 623,,Очистити наші серця,
1,624,ARTICLE,624 Inian Ushpezin,,rb-dargot-sulam-624-inian-ushpezin,Article 624,,ענין אושפיזין,,Посетители,,Artikel 624,,Artículo 624,,Makale 624,,Відвідувачі,
1,625,ARTICLE,625 Mizvot Suka,,rb-dargot-sulam-625-mizvot-suka,Article 625,,מצות סוכה,,Заповедь сукки,,Artikel 625,,Artículo 625,,Makale 625,,Заповідь сукки,
1,626,ARTICLE,626 Kol Mehi,,rb-dargot-sulam-626-kol-mehi,Article 626,,כל מאי דעביד רחמנא לטב עביד,,"Все, что Творец делает, Он делает во благо",,Artikel 626,,Artículo 626,,Makale 626,,"Все, що Творець робить, Він робить на благо",
1,627,ARTICLE,627 Hok Ve Mishpat 1,,rb-dargot-sulam-627-hok-ve-mishpat-1,Article 627,,חוק ומשפט (א'),,Закон и правосудие-1,,Artikel 627,,Artículo 627,,Makale 627,,Закон і правосуддя,
1,628,ARTICLE,628 Bhinat Akum Israel,,rb-dargot-sulam-628-bhinat-akum-israel,Article 628,,"בחינת עכו""ם וישראל",,Идолопоклонник и Исраэль,,Artikel 628,,Artículo 628,,Makale 628,,Ідолопоклонник та Ісраель,
1,629,ARTICLE,629 Mevaze Talmid Haham,,rb-dargot-sulam-629-mevaze-talmid-haham,Article 629,,המבזה תלמיד חכם,,Оскорбление мудреца,,Artikel 629,,Artículo 629,,Makale 629,,Образа мудреця,
1,630,ARTICLE,630 Vaieii Erev Ve Boker,,rb-dargot-sulam-630-vaieii-erev-ve-boker,Article 630,,ויהי ערב ויהי בוקר,,И был вечер и было утро,,Artikel 630,,Artículo 630,,Makale 630,,"І був вечір, і був ранок",
1,631,ARTICLE,631 Kdusha Ve Taara,,rb-dargot-sulam-631-kdusha-ve-taara,Article 631,,קדושה וטהרה,,Святость и чистота,,Artikel 631,,Artículo 631,,Makale 631,,Святість і чистота,
1,632,ARTICLE,632 Ani Tamid Iahal,,rb-dargot-sulam-632-ani-tamid-iahal,Article 632,,ואני תמיד איחל,,А я всегда (на Тебя) надеяться буду,,Artikel 632,,Artículo 632,,Makale 632,,А я завжди на Тебе сподіватися буду,
1,633,ARTICLE,633 Megale Tefah 2,,rb-dargot-sulam-633-megale-tefah-2,Article 633,,מגלה טפח ומכסה טפחיים (ב'),,"Раскрываю малое, а скрываю вдвое больше-2",,Artikel 633,,Artículo 633,,Makale 633,,"Розкриваю мале, а приховую вдвічі більше (2)",
1,634,ARTICLE,634 Irat Shamaim,,rb-dargot-sulam-634-irat-shamaim,Article 634,,יראת שמים,,Благоговение,,Artikel 634,,Artículo 634,,Makale 634,,Благоговіння,
1,635,ARTICLE,635 Olam Ze Olam Aba,,rb-dargot-sulam-635-olam-ze-olam-aba,Article 635,,עולם הזה ועולם הבא (א'),,Этот мир и мир будущий-1,,Artikel 635,,Artículo 635,,Makale 635,,Цей світ і світ майбутній (1),
1,636,ARTICLE,636 Zoreh Taamei Tora,,rb-dargot-sulam-636-zoreh-taamei-tora,Article 636,,הצורך לטעמי תורה,,"Вкусы Торы, и потребность в них",,Artikel 636,,Artículo 636,,Makale 636,,Смаки Тори і потреба в них,
1,637,ARTICLE,637 Daled Mazavim,,rb-dargot-sulam-637-daled-mazavim,Article 637,,ד' מצבים בבחינת עבודה,,Четыре состояния в работе,,Artikel 637,,Artículo 637,,Makale 637,,Чотири стани в роботі,
1,638,ARTICLE,638 Iezro Shel Adam,,rb-dargot-sulam-638-iezro-shel-adam,Article 638,,יצרו של אדם,,Формирование человека,,Artikel 638,,Artículo 638,,Makale 638,,Формування людини,
1,639,ARTICLE,639 Maase Menora 2,,rb-dargot-sulam-639-maase-menora-2,Article 639,,וזה מעשה המנורה (ב'),,И вот устройство светильника-2,,Artikel 639,,Artículo 639,,Makale 639,,І ось будова світильника (2),
1,640,ARTICLE,640 Braha Ve Klala,,rb-dargot-sulam-640-braha-ve-klala,Article 640,,ברכה וקללה,,Благословение и проклятие,,Artikel 640,,Artículo 640,,Makale 640,,Благословення і прокляття,
1,641,ARTICLE,641 Ierushat Arez,,rb-dargot-sulam-641-ierushat-arez,Article 641,,ירושת הארץ,,Наследование земли,,Artikel 641,,Artículo 641,,Makale 641,,Успадкування землі,
1,642,ARTICLE,642 Zedek Zedek Tirdof,,rb-dargot-sulam-642-zedek-zedek-tirdof,Article 642,,צדק צדק תרדוף,,"К правде, к правде стремись",,Artikel 642,,Artículo 642,,Makale 642,,"До правди, до правди прагни",
1,643,ARTICLE,643 Tomhei Tora,,rb-dargot-sulam-643-tomhei-tora,Article 643,,תומכי תורה,,Приверженцы Торы,,Artikel 643,,Artículo 643,,Makale 643,,Прихильники Тори,
1,644,ARTICLE,644 Maavirin Emet,,rb-dargot-sulam-644-maavirin-emet,Article 644,,מעבירין את המת מלפני הכלה,,Пронести мёртвого прежде (чем пройдёт) невесты,,Artikel 644,,Artículo 644,,Makale 644,,Пронести мертвого перш ніж пройде наречена,
1,645,ARTICLE,645 Mimaaseha,,rb-dargot-sulam-645-mimaaseha,Article 645,,ממעשיך הכרנוך,,По действиям Твоим я познаю Тебя,,Artikel 645,,Artículo 645,,Makale 645,,За Твоїми діями я пізнаю Тебе,
1,646,ARTICLE,646 Toldot Iaakov,,rb-dargot-sulam-646-toldot-iaakov,Article 646,,תולדות יעקב יוסף,,Порожденные Яаковом  — Йосеф,,Artikel 646,,Artículo 646,,Makale 646,,Породжені Яковом - Йосеф,
1,647,ARTICLE,647 Le Tfila Darush Hisaron,,rb-dargot-sulam-647-le-tfila-darush-hisaron,Article 647,,לתפילה דרוש חסרון,,Для молитвы требуется недостаток,,Artikel 647,,Artículo 647,,Makale 647,,Для молитви потрібна нестача,
